centroid_x,centroid_y,radius_500
390135.16832906794,68648.10142154818,
390452.3689670926,69274.83672728852,
384601.65265030676,72792.38471139353,
390908.8421000235,62357.77645378176,
389309.2946613627,68192.84473166465,82.7640307791667
393377.4783668634,62652.38807771713,
388516.4816356212,60909.80502068765,
386337.5824493322,72233.52316157952,
390215.93689304707,60231.07297205689,
382136.1192384902,72497.37176586638,
381387.7330629722,72278.28744072752,
383525.1441467704,70876.71437212933,
386822.36414372333,67144.72564941637,
388566.50621583476,63489.20446443447,
387418.43705321924,68280.17527277897,
389834.77874245617,64608.15946548847,
383967.1698802291,71539.65236157173,71.52338740262573
388111.2233315845,70404.62172490446,40.10781438508921
386890.0446128808,67698.44128754,
387825.4559276313,72989.19803427652,
388980.6036208094,65106.07933374312,
389599.38517176383,71160.4312773377,
380259.7171264868,75041.12564652633,
390967.00696301647,63229.76312888305,
391572.5251851645,64048.07736479569,
392904.2223781539,57381.64091535134,
382242.43050701,73168.56234826196,
389336.3891676167,65851.11759703465,
385818.6189141472,71334.60017946403,
383498.9746990834,73216.38856196488,
390527.51707946736,66733.72744132568,
384398.4478663923,71132.33853988672,74.02245203283772
393185.74138524575,63451.35438385625,
389778.4977572071,66514.55801406168,
391626.65349029755,57970.58959188457,
386382.8065055664,69258.25033314477,71.0
391173.8970695557,71834.77843520534,62.0
387874.5880709284,62752.5313906075,
391390.3426403123,64529.046769305736,
387227.1728776495,69078.3386833941,145.0
390024.3818019819,61030.217039027004,
393317.511642143,57609.458719423164,
388977.4736666458,60937.76481749848,
390178.37022022135,61502.811142969724,
388238.23791136546,73216.74298616582,
390466.6241763641,61694.01445386497,
392875.86532996467,58335.91793571096,
390424.19513613044,70227.53098658909,162.0
388730.9225175255,65033.02657951146,
389974.7244670797,72657.87571684101,
387684.3855014701,64940.47424863575,
385627.5013185694,72132.37535801239,
392127.8374169291,60897.197281162225,
384801.959771169,71677.30279517452,69.25591379517225
389521.44235057064,69536.25780778386,93.0
386069.4668787712,72795.27858444361,
388695.63655799424,69081.0381763239,
388525.8368131676,60591.88537748776,
387680.89682423073,60772.27045508047,
388052.93296382885,69533.53122341218,
387757.8288539075,72435.83355996467,135.67778564963822
390196.22172077,59476.94996084538,
386346.8829526926,71916.10425797784,175.39743033654142
387461.52466376004,62524.838602198455,
382145.32799810765,72180.0136399936,
390916.5194964944,59259.950683201096,
389514.487250091,59812.099615537685,
386831.6784252085,66827.08747153134,
390035.6617005114,63491.604472201456,
391327.7522392465,72306.78661911619,62.0
387427.76361545513,67962.577692648,128.0
389286.5012649311,63272.43702074311,
383976.4191485752,71222.23235768241,75.719191830151
389579.6540424185,70407.39574862873,
386899.3600206786,67380.82554009146,
383132.4167598611,71402.00930500745,
389051.33480401116,69825.73313605243,93.00000000000001
380268.88341151923,74723.89655590443,
390976.41412560036,62911.91185744839,
391581.94503553305,63730.25327688509,
382251.641164588,72851.23113885109,
383414.29476904497,74684.97786650433,
385827.9086703477,71017.14967557577,
388508.21367801656,62617.32488761581,83.63246570112385
382886.1302209879,74103.69682951318,
392338.4135564229,59461.9663859169,
390536.91242455645,66416.02830982713,
384407.7067911981,70814.89633803433,72.3068626357789
390492.65106219164,72169.08455283691,
389787.87690535275,66196.85851660371,
387798.7304960181,63905.63578964323,
386392.1098695095,68940.706024088,
392511.257297784,59298.661575568476,
387260.8581884962,63641.43623647942,
391399.7582097082,64211.244997968126,
387564.2478429099,70458.02144920333,39.67998212597458
391761.7864513732,59079.46656657747,
388363.55419213185,61826.957202780104,92.0030436434152
393374.9278043264,57091.438613485305,
388205.7593788984,68617.3582225372,
389852.57962680084,62583.148946599395,
393817.24799913715,57755.5988809206,
386628.60586278874,65165.649099368784,
387019.2730417071,61861.176570885735,
388117.1960110088,65921.64135685244,
391069.65774604987,58342.389854572364,
391143.99393959786,70011.12261365695,
387070.7648315515,65829.06858256618,
380672.3240539959,75268.57114697051,
391202.1168778817,70882.26006386094,
390783.0883830461,60931.4614904081,
385636.78640671173,71814.96059906589,
391513.5864364009,61786.495302072755,
384811.22714983474,71359.87869430719,71.20552286380007
389530.8139746911,69218.68812205645,
386078.7611839224,72477.88643026097,
388704.99046346016,68763.45912703451,
385225.39586682105,72974.97971556916,163.54601572964293
387911.9505291946,61481.111523988555,
388255.8111661235,71194.14079143558,
392413.94094222656,56917.387014585576,
390402.6791442541,66697.19871685817,
383086.2669599279,72988.88734112456,
388440.56187916873,62063.220033306075,91.3895373419365
390662.6416442763,67841.33248835868,
391875.7153871388,56653.03513244193,
387814.9734736257,71918.95536457372,96.18748071443625
381532.58316086716,73067.4229061595,
384909.5972582925,73736.03516250271,
389523.8648985332,59494.12218593176,
388300.3186765436,66829.66352461172,
390045.0483792777,63173.775156387965,
386879.4928253522,66627.49554126704,
389295.87174082315,62954.60734826608,
383363.44329269446,72109.83370573711,
381888.3516234317,73811.57805707179,
389589.02638321376,70089.86193559527,
388367.9536100324,67383.43187696516,
390459.0411222189,64790.801988880776,
389060.6959937318,69508.18114164867,93.0
387321.60608101264,67290.81852074618,
383614.47080814606,73570.23595860846,
388923.3879516375,65623.45593888975,
391812.05478636024,63049.49690553013,
389930.52420095465,64208.80175565665,
381736.0346644963,74726.88372563368,
392445.88873578625,62914.287986837546,
380910.75781101844,74271.9579825882,
389474.5903161451,71123.90468406185,
391033.7194961969,62394.30661710994,
383719.1924688293,72854.12171559774,
386028.3487884852,69901.74429899099,71.0
388731.98862607474,66421.96020069407,
391764.14597971895,63249.22484537702,
382895.35432287306,73786.39725714056,
389923.05327930866,67304.50810686368,59.0
385875.6928340113,70817.68213704425,
389174.08722682216,67085.34498041244,72.0
385347.39058741776,70236.12661103741,126.0
391021.746416228,58542.24368891325,
387860.4957796674,68943.39562551772,
382644.2740577587,72326.07395673366,
389672.4164419218,65842.6179043019,
390569.58471762284,72405.07615803058,
387270.1842462608,63323.645943921016,
390785.7187415443,65100.05897255271,
388372.905451854,61509.077813098105,
393384.3914331437,56773.30169241658,
389861.9628893902,62265.28369662958,
388126.5393029296,65603.93658450381,
391153.40064371476,69693.55373663902,
387080.08536077675,65511.37228181152,
388324.5315187813,73135.29399764302,
391523.00644388126,61468.57707754556,
383078.6251504751,74693.35907953167,
384198.16941946733,72247.48758564741,
388982.6896660789,67883.69333984195,
385465.61625977006,73365.38015307751,
390173.64617439907,68766.14580717494,
389424.74255220033,68546.98154796998,84.0
387921.29215650103,61163.22296600128,
384054.91957864776,72845.71560168103,
388265.1541441784,70876.65561247825,130.69463746419598
392423.3837085493,56599.25411040763,
387219.056902951,70783.94919014887,
391885.1465757797,56334.897489577605,
387824.3063825055,71601.50581154544,80.0
381541.7784115311,72750.09586086635,
389062.81093960017,59466.18074955862,
388909.8292711844,60383.53272105974,
388309.66538719385,66511.9946806631,
386888.8086791473,66309.83499085654,
388682.00123962044,63843.52928547214,
383372.679044527,71792.44477943917,
381897.5541632921,73494.27803725158,
390579.41777139035,57878.21029262942,
388377.30144499487,67065.78546638919,
382528.75395216414,71972.18719615553,
388447.1176025461,70396.18357686757,159.53452857002253
388332.77208582,71430.13982856946,
387330.9311568849,66973.1805757237,
389939.9081302564,63891.00375521696,
381745.233314364,74409.62394047237,
392455.32836357603,62596.40607200957,
380919.93876059714,73954.68887711193,
390243.1894780412,57886.81799614197,
391043.1286466449,62076.41952870245,
383728.43550854345,72536.75982234323,
386037.6440189678,69584.23118137095,71.0
382875.3009647554,73033.8074317404,
391773.5705201446,62931.36500110096,
389932.4350783396,66986.84004466225,59.00000000000001
384362.88483177335,73789.34050731438,
385884.9841597511,70500.20926301999,
388008.78408918326,62471.22184678169,92.02343817916159
389183.4528308857,66767.67655462088,72.0
383317.2705317612,73696.57686465923,
385356.67076174536,69918.63557460083,126.00000000000001
391432.9104189885,71590.34443501601,
390041.33496396436,71823.50426188186,
391031.15776190645,58224.19527000374,
387259.65634197736,62252.07319269408,
387869.8315618281,68625.82065506626,
388567.58751443715,64878.41021625532,
391906.3303075162,59870.20428412759,
387666.88208908937,66964.6954644503,
388739.2143843605,63326.032963639715,
390795.12075815344,64782.28827228148,
387025.3916657344,68805.76047638801,
390991.8270302687,72315.19791304434,62.0
391156.9127476112,59651.01564480359,
387327.3448202263,62806.140328272006,
389842.23311003414,61511.36968964558,
387755.5171213314,69660.0022827652,93.63760323178086
392769.8405464507,57663.21285065674,
389313.60148170986,60929.19813231622,
390980.7084208957,69856.56220097105,
388106.72945209575,64850.39811835166,
391288.4589749231,70800.77013232735,
387578.2161510278,64268.45465122984,
390539.61077394045,70581.59703860052,162.0
388548.8811789238,65513.87759282079,
387137.23023536545,64994.0231209222,
389614.19220407656,64970.9657719766,
392262.17195274966,60615.766943926144,
384207.4232792194,71930.09455993718,
388992.0505898835,67566.06066524121,72.0
391282.6451582893,61077.58331860669,
385474.89704401884,73048.01906866964,163.36844076054152
390183.0325097997,68448.53611744149,81.40107402859721
384621.6224987377,73545.0467697238,
389434.1126952738,68229.37149029269,82.17589686772854
391808.9262987988,57489.15905819337,
386605.72342369903,71671.71524897832,171.49652736427993
381818.8368529788,71871.06217683274,
382260.85222101596,72533.88649887053,
388919.19336423965,60065.586376038715,
388691.35816711246,63525.73069188368,
387763.6949329838,67954.10608573431,128.0
389854.50491592666,65361.770131356665,
388456.46525650297,70078.66264994115,165.95605668527813
389326.0084120708,64779.81589201812,
381132.62134620955,75296.70970550917,
383708.4209723687,71784.02408175479,
389008.6927574385,64152.79152067696,
380307.3947844942,74841.81154517151,
388870.3901958039,71694.23738890083,
390429.039352629,62965.519134953924,
390210.26428326784,66106.81165180414,
391159.43967289245,63820.36887768096,
389384.24882657605,65651.4800513143,
384372.1413149264,73472.01026102234,
385271.7788507109,71387.97221239499,
383326.5042843195,73379.25509571543,
390652.3555670706,66770.25636033108,
384743.4970815076,70806.46262496628,71.5045656406015
391442.32241789886,71272.83843872629,
392501.0959851315,58226.31735582528,
389231.3069946178,66568.06571802152,
388748.57288803806,63008.21199458638,
391001.2289504704,71997.72753872411,61.99999999999999
387336.67285644833,62488.31422569037,
389851.6168284887,61193.4596263018,
387764.85016146343,69342.45862221223,145.0
392779.29060274176,57345.107008918436,
389322.9740372564,60611.26989753958,
390990.11166264745,69538.98876062904,
393221.6100894805,58009.23419772693,
389737.0924533198,62228.75540665951,
387587.54873410385,63950.68690511022,
390549.0039359958,70264.05922322917,162.0
388558.234144003,65196.15062286689,
381536.04142336734,75841.37019698281,
389802.09418410476,72820.79506792947,
387146.55274174525,64676.29101143631,
389273.85950949154,72239.26404494458,
385675.2785590358,71932.94044783709,
388378.4001208816,68454.33124113023,
391292.06057935883,60759.63809430006,
384926.7179304377,71713.8218792012,
386386.9816751688,63385.773032874466,
389569.2933750319,69336.72180301903,
388820.443014872,69117.56382724768,93.0
388948.3343241742,60501.68755597266,
391818.35549532116,57171.05723619383,
388554.98730553774,61027.95071914542,
386615.03012636944,71354.26959551655,168.65207421518974
393550.3100507856,62489.16589791372,
390541.8133831907,59150.36003549712,
382270.0636763338,72216.52842826952,
390388.7215471622,60067.801590001036,
389562.36916065187,59612.29223347181,
390160.52370901906,63528.13306708064,
387773.02922991436,67636.49074892585,128.0
384005.67103548883,71657.62860785374,
389924.9654597584,70081.41997124968,
386726.74200174096,67543.87386420238,
389335.378792629,64462.04896706755,
381141.80649245984,74979.4809978082,
380316.5622322508,74524.57352015276,
390438.4349475523,62647.66312244366,
382271.72504043934,73603.82129456698,
391168.8506570295,63502.54010582316,
382011.38681389095,72460.85722673868,
390091.047158095,60194.54382856005,
389393.61992407247,65333.748999056865,
385281.0566525632,71070.5304123193,
382713.68452631566,74266.53514571652,
390661.75361170404,66452.5572902906,
384752.76373256836,70489.00266493476,126.0
390828.56678909285,72160.67112473812,
392510.5398158681,57908.238274656265,
386655.2834237825,62823.22408966002,
389240.6741747473,66250.37491727708,
391367.39864916465,58215.59247836355,
388134.76189299446,63897.10907053317,
386421.3014791274,69376.26940054214,71.0
386722.98854668846,63377.2387156112,
391226.99719778873,64374.40711487989,
392098.0268935042,59070.87569958868,
387151.40069888305,70230.44280062032,
388709.00504971197,61500.51867376411,
393202.0382705928,57254.80957348176,
390749.87479438947,69148.3438550386,
386973.89781703486,64839.415894821715,
387944.5323803894,66084.73720319605,
381545.23502083326,75524.15958008562,
386532.9776344416,65564.90497801453,
389283.2240214942,71921.8107278389,
389130.3534211722,72837.60457788136,
392387.80195533327,62042.217972227816,
385684.5648140904,71615.51675273091,
390677.8914669421,61648.92873908057,
388387.7475056137,68136.72963776742,
382522.8132233183,75063.8912742227,
384935.9880056843,71396.39783590217,69.39952439448766
389578.6661691848,69019.14317977203,
388829.7996186753,68799.98483842479,
385570.44199758756,72649.19673476319,163.1331877607819
388083.20478303096,71357.09093972412,
392750.2463114804,56908.767026780144,
386672.1347336799,70837.3376682611,
390551.2138685119,58832.34275832991,
381657.3072495897,73103.93660614449,
390566.89471583115,68240.49810720161,
392221.45145737176,56326.26936124252,
390398.118107573,59749.82457047339,
387753.20481804095,66883.16125017274,
390169.9130883183,63210.303811176025,
387224.76310818,66301.3406939251,
389315.62623042514,63708.36477258787,
389934.34553695406,69763.86840701502,
388195.3008207272,67546.48855073634,
390804.5231821876,64464.504133499075,
389757.7979489551,64371.95554924475,
381783.7381669167,74527.54995539297,
390348.16590976407,71379.59488557556,
391907.8767296703,62650.02325365043,
381035.46761515265,74308.47054173343,
389522.4354913908,70924.41336591919,
386153.13011387724,69938.26557868658,71.0
386365.4851674669,71281.22614868503,166.062921123191
388779.8362953166,66222.34302083577,
383768.4587223181,74042.01171674463,
382722.90476835245,73949.24445204447,
390047.8828899767,67341.03597533458,59.0
386220.8193238811,70491.77172029056,
390837.96524789376,71843.19618641901,
388626.94397364464,67138.83651713964,72.0
385174.8421337619,70399.08666178792,126.0
388144.1068501037,63579.31918171074,
386732.30303987354,63059.44369791044,
390612.9824733167,65263.19290352059,
392107.4613879691,58752.836758505044,
387160.72020705976,69912.93021124264,145.0
388718.3640525269,61182.62152207121,
393211.49802124355,56936.68153216395,
389132.5131308517,62799.95811431974,
390759.2734528847,68830.74341343011,
393252.58707358333,62615.85417378708,
386983.21685893007,64521.679230251495,
387953.87180347025,65767.04130996854,
386542.286602355,65247.203949906456,
388257.38792474,61154.65894352172,
389751.33481559064,68856.11948840744,
392397.24087324634,61724.3001758921,
390687.2933293156,61331.0145924116,
389856.42978694977,68139.38138650113,81.42939025488761
382532.02880788525,74746.63632041903,
384322.91869141045,72284.00563231634,
389030.5368944003,67684.11513521998,72.0
393098.6713865334,62143.267613812255,
390298.46537903766,68802.67386208588,
385579.7255169544,72331.80434526212,163.3322339058545
387950.45775270066,61599.24650921863,
388092.54389485467,71039.61463700677,
386681.44341012527,70519.85620954644,
391914.21516466286,56771.25550883582,
381666.50519562524,72786.60961573092,
390576.28996132204,67922.86172748143,
389784.0013639255,60639.22729000381,
384381.398198798,73154.66658252705,
388957.6991822709,60183.74570938411,
390289.07675143867,69120.2700524216,
387762.53956349444,66565.50110784912,
387234.0866974047,65983.66238429309,
383401.9459900515,72227.79924751376,
388204.6447873796,67228.8510183235,
390813.9260136904,64146.706556160774,
387360.1014077479,67408.86939040106,128.0
389767.1780068856,64054.16642746003,
381792.93798057386,74210.28123544506,
391917.30478835705,62332.136591596085,
381044.65125955315,73991.20149093703,
389531.80625663424,70606.90192695372,
383748.4480918375,73289.42236733511,
386162.42804181844,69620.75251923094,71.0
388789.19384841557,65904.64304286166,
383220.23427610786,72708.05483333494,
392522.13371239824,61760.83283248728,
391504.97718788777,63494.00913338464,
390057.26738822146,67023.36797419611,59.0
384190.40050298703,73952.19609384841,
391705.2321266107,60987.392058733385,
389021.175206169,68001.74331081369,
386230.1183788829,70174.28108995882,
388133.6406549079,62507.74731177846,91.94815884848681
388636.2976115233,66821.1767893969,
382779.8491572303,73432.56861848071,
385184.11844399647,70081.60450427074,126.0
390895.2310983274,71326.21765792281,
390762.52290775377,58787.21761742796,
387595.7108672144,62243.52375117302,
387898.9842026542,69061.42571423115,
392031.2351663237,59906.73641430804,
388201.300218817,63061.81469651091,
390622.38061824214,64945.431080797556,
391337.16148921585,71989.31193575774,62.0
391493.1249836201,59642.43230694761,
387154.66414120275,62969.318196570304,
388629.09515946725,69915.67483267671,
384313.66253619967,72601.3851685246,
390187.7612775422,61184.89675795483,
392454.605698479,61206.584879526345,
390163.326262456,67695.2185404443,
386920.45835303277,69522.35848153787,145.0
392596.9719007509,57826.56451190479,
390145.48960684764,69718.89425148614,
388452.09870816814,64524.13047173409,
387405.54631342704,64431.5933354933,
390875.5631511934,70573.16205616613,
388011.04946361517,65249.693283782944,
388679.07182355004,72492.06198849042,
391848.98155283864,60388.00242042648,
389865.8096027381,67821.74913711096,81.88051104160245
392156.89077309304,61333.30409223588,
384332.17524741316,71966.61266378038,
389039.8989881673,67366.47352289537,72.0
391407.5357329535,61114.11426770285,
390307.85441321525,68485.06423414072,
384966.62691267236,73219.30245270098,161.3511733959094
389453.85369464755,68982.61630487688,
392145.2034583451,57480.54659108829,
391262.98293906584,60323.51323674357,
386068.1554660748,71407.64187089683,169.07011457826914
389793.3843666411,60321.281352299375,
381714.2136986855,72587.22213452104,
388967.06444658054,59865.790425226754,
386620.55576806125,66872.09718431933,
388711.1413073887,64279.41524880647,
387591.0630119698,68117.14343947168,128.0
390199.9452315014,65035.51089771605,
389153.30303444085,64942.95037215691,
381180.31288203195,75097.39631015748,
389743.9036728994,71949.92028065019,
380432.09569341707,74878.32307496667,
388918.22338951647,71494.76643196252,
383229.4665322352,72390.69271374388,
390258.13783065556,65907.17484331908,
389509.08845377574,65688.00729336214,
384199.6531247907,73634.87472532652,
385616.86361413857,71062.1004533974,
382789.0713623071,73115.24212792686,
390105.13543887355,66823.75787472706,59.0
384570.9694932354,70969.40334427069,71.21525594341492
393358.55935526703,63288.15547146475,
390904.6315412892,71008.70690684514,
387605.04511327186,61925.670890432775,
389576.69008709415,66241.88062256409,
388210.64715646615,62743.98899617182,88.0
391346.57114639657,71671.82381436955,
391502.54591317475,59324.42444499017,
387163.98830768414,62651.500975328316,
388638.4470854313,69598.13159315528,93.0
390197.15274209424,60866.9689344937,
386929.7732728822,69204.81890431207,
392606.41807971825,57508.46755007837,
390611.1971192992,62484.45756302579,
390154.874722963,69401.32487414918,
389784.9704045583,62029.013822912944,
388461.45018959895,64206.36313294767,
387414.8750272925,64113.834469761336,
390884.9636442395,70255.61992911175,162.0
388020.39086593693,64931.96158033366,
391858.4097711829,60070.02161886875,
389168.8255753959,72955.58566345471,
392166.3251059139,61015.35929291224,
385800.0406084509,71969.4608862986,
388426.2353631234,68254.77340146323,
391416.9538556559,60796.16910370806,
389694.1037040228,69373.24881029227,
384975.8969124555,72901.94113454805,161.98313131868525
392154.63999926706,57162.44044825193,
386291.35024165147,63785.12472987364,
388382.2571171272,61191.18498647003,
386077.450616141,71090.19148401276,161.47441693274217
381723.41320713505,72269.87277884074,
390436.61735658074,59867.99494251139,
389687.2601000762,59648.820598957434,
386629.8658209154,66554.44995343873,
387600.3934414333,67799.53698098047,128.0
388093.6687298495,72427.4229419327,152.96931574479663
390209.334511954,64717.74439310233,
389162.6695444709,64625.19232601728,
383592.9125665018,71430.10020531566,
388308.56033244834,65123.099251567655,
381189.49919155525,74780.15866792026,
380441.26583566575,74561.08510423567,
388927.58061950025,71177.28605720811,
392042.95001968724,63758.25714242046,
382616.61662783904,73278.10737603778,
390267.52782606875,65589.44421381263,
390900.3021920305,64065.124205293505,
389518.46225092706,65370.276301098376,
383586.75228137715,74522.14714109241,
385626.1491435657,70744.6408967169,
382176.297173091,74002.54173377034,
390114.5215145025,66506.06749782446,
384580.2322810477,70651.95226330866,71.88160670075989
390290.9213923283,71896.55923138488,
392241.8144973802,58471.31705255637,
386991.3097255947,62814.68220471353,
389586.0650069764,65924.17206606042,
391492.3135424643,58252.123966809195,
387596.88172177534,63632.9057229628,
386819.87960827164,64367.06625416397,
386550.32874997787,63540.397262053535,
388024.9165755318,70486.10804360035,40.79100063658168
391559.88535095635,58806.558671293504,
386316.40565945825,70092.79559539644,
393547.82330617413,56928.06213998826,
389794.35254456964,61711.126136714796,
390874.6947769756,69184.87277191471,
386801.24885739916,65002.53525752776,
387406.734652618,65820.56780009526,
390156.74410180445,72177.4979673194,
391244.1532176043,60959.42612443271,
391552.0749218057,61904.64210214952,
385809.32956019556,71652.0372496879,175.42299303732105
390802.77316044807,61685.45862986865,
388435.5839173031,67937.1628606174,
382867.6832150796,74738.25568157104,
384955.9434327261,72149.2060866964,
389703.4791966235,69055.67024844063,
388849.5692495153,69553.15681108732,93.0
387866.3944476524,64459.59840839916,
385397.91595238843,72812.0909867042,163.73964035833725
386300.65506304725,63467.351915990504,
387545.5923234754,71092.99696889028,
388275.60560116667,71947.06210582638,131.0
381110.7162747617,73157.25599645346,
390446.0150893083,59550.00898347342,
388098.51064176456,66557.0105929558,
390189.62476186425,63964.06071963401,
387052.1249848727,66464.42087798535,
389661.078993146,63382.01986383232,
381466.49226245686,73901.39156142935,
390631.7791704196,64627.655819721615,
389205.25280193693,70297.8163089123,166.28062491965687
389219.89827508683,64107.74140999595,
381908.4518791909,74564.06386707442,
390396.0249641363,71180.10430814573,
389647.2323297996,70960.94006478865,
390442.97728348617,69592.41491799666,
391494.7476465226,62422.29143283544,
389439.4807023828,62355.43528590078,
382625.83537195413,72960.77633381172,
385606.2244460004,69991.67617962096,
388904.66704118514,66258.86921249142,
383595.9913903501,74204.85684508889,
389500.71026094124,67394.52132779195,
382185.5058688751,73685.2463203794,
386048.25309844385,70654.72968977214,
390300.30829640524,71579.07954017908,
387000.63042674493,62496.86042917612,
388972.28532739636,66812.6900532347,72.0
387606.21511408134,63315.11110474759,
390742.2379425279,72242.1408486231,
386559.6393742671,63222.611125847485,
388034.2549672355,70168.59587249377,38.832308472563064
391569.30827103555,58488.514989910735,
386325.707049751,69775.28709178616,71.0
393557.29081339744,56609.91633921609,
390006.5556157555,63055.65288356,
389180.37908616854,62600.236898520176,
390884.09613424534,68867.27239277532,
386810.56403092825,64684.80747350106,
392894.7696187419,57699.74669646962,
387416.0625141655,65502.86717526584,
391253.5678742091,60641.476400271546,
391561.4956936245,61586.72837769637,
390812.1777241237,61367.544543116746,
389904.2909003614,67939.80391882214,81.83227739749312
382876.90651840484,74420.9829709743,
389155.3572358287,67720.64152128206,
386453.0437634251,72587.45002116868,
385407.19560871634,72494.7074746774,162.75029353068817
387777.7484494445,61762.461459600134,
387554.9198812505,70775.51592661781,42.0
392788.7410689919,57026.98772622216,
388284.948534578,71629.60829694959,
387217.85139378754,69395.88707968633,145.0
381119.90227576403,72839.93772228272,
389831.8851732375,60439.44101079709,
389082.58123410697,60220.273016981104,
388107.85312396585,66239.33269298634,
387061.4447062635,66146.75144794243,
389670.4575704044,63064.19036908913,
381475.6855530639,73584.10031089529,
388233.79114403605,67664.53973719785,
382989.2126506788,72000.28465822063,
390641.1781298926,64309.86712024849,
389229.2667678081,63789.947550927434,
381917.65438777884,74246.79520273024,
390405.4146149824,70862.59330507269,
381064.7922356217,74743.64592427853,
389656.60579294164,70643.42868769546,
391504.1668372949,62104.400087153845,
384093.4169598999,72963.67390803776,
385615.51041691855,69674.17182488454,
388914.02729361004,65941.16929411644,
388043.59376332076,69851.07026578157,37.0
383047.764640106,72870.93389522407,
391629.84924190387,63530.540093949836,
389510.08279201627,67076.86202112887,59.0
387452.1939273814,62842.664647716556,
383652.96852573927,73688.18212362737,
390907.11131285696,59577.95434384714,
386057.5482886947,70337.24793757407,
388469.71183320356,62499.20168061692,91.72888039864809
388981.6467033423,66495.01256942416,
385213.3402008353,70517.08431801097,125.99999999999999
390722.5637345727,71489.17929046765,
390887.4289169311,58823.7480440098,
387057.78374109004,61979.30223301232,
388028.6017623929,63224.990460662026,
390651.466577645,65381.286919678874,
387486.0935079256,68833.82377857232,
390955.017409366,59378.130238511556,
387500.03146573086,62642.9569398649,
387794.00423673616,69778.02184533252,37.0
387045.2489586112,69558.88123719435,145.0
392942.7151601032,57499.85567524529,
390603.5847356059,65580.94128793836,
389189.74767394946,62282.38029217008,
388498.86016936594,62935.15941035387,
390270.30071581836,69755.42212045722,
392328.9744756977,59779.97832520806,
388279.4110978345,64687.267054733726,
386867.7016468282,64167.405732713785,
387598.0524364863,65022.03525069998,
391013.19120699575,60250.45178011544,
389913.67188666196,67622.16273156734,81.9615876761397
392281.78521095705,61369.836417595056,
384352.1592562019,72719.34806203427,
389164.7220284824,67402.99996928492,72.0
391743.721694894,61105.550919455294,
390327.5526241553,69238.30849687493,
384794.1217259729,73382.17737307282,
389799.19187583163,68656.56280512168,82.65809212173153
387671.5379433929,72517.29063848713,134.58333058227996
388196.4162666238,68934.93751236046,
389841.2693477571,60121.48613381431,
382059.10215745127,72261.45810208151,
389091.949199829,59902.31779059431,
387009.95153210155,62179.02521791398,
389056.55231620965,63953.10896881859,
391060.24563566264,58660.433773936726,
390027.22209201235,65198.643273396265,
382998.4403142799,71682.89556373877,
388601.04181110515,70868.22393472044,157.1067230934305
391192.7098679636,71199.77962564417,
388615.43733710074,64678.75115107131,
381305.01770179986,75133.90919170021,
389791.75074510876,71750.45006231686,
389043.0113528832,71531.29208661849,
390890.0304246221,62993.51043472305,
384102.66808747133,72646.3121859255,
383056.99303535797,72553.58065482837,
390382.9813282332,65943.70345086603,
388961.87955852057,65741.5373573329,
385165.56622528285,70716.55538603956,126.0
383662.20959984214,73370.85602925843,
383077.038198888,73306.22265446126,
388933.7965074813,66694.62361596148,
388431.2094949191,62381.07698959075,91.57621880681205
385444.3182520066,71225.03909432798,
388479.06498244475,62181.34922262733,91.22226943672231
390450.5540463285,66497.57698157757,
390731.9603089796,71171.67741358481,
387067.1064203383,61661.44464759456,
389403.995559477,66404.97592952684,
386514.3609090033,66200.2667293459,
392376.9038563442,59580.14945991935,
388037.9448296434,62907.17364087392,
387495.4211955922,68516.24863007446,
390964.42676576274,59060.1176381532,
387509.36337193404,62325.12195598813,
387803.3380414329,69460.48268318023,145.0
387054.5665762481,69241.3417188667,145.0
392952.16909395764,57181.74095364049,
386211.52067158005,70809.24891652419,
389467.60510840785,61401.785193541065,
383605.2308992602,73887.55311761236,
389471.59732645506,66958.79688923804,59.0
391802.6294817695,63367.35224948043,
390659.0889650443,62284.716716102164,
390279.688530381,69437.85280519756,
389909.84282561793,62065.54221792056,
388288.75870939746,64369.5085955466,
386877.01879714977,63849.642140088596,
390914.03239116084,70691.18271795602,
387607.3849754807,64704.298874449996,
388851.6792891769,72329.13995631672,
391022.6012764265,59932.47505748913,
389293.603140857,72992.11149910727,
382273.38616852235,74990.86182665512,
392291.22224551975,61051.891679513734,
388551.0468245107,68291.29874003035,
391753.14715824585,60787.601437038975,
385849.15297603555,73157.57954523072,
384803.38786355994,73064.82493254264,147.0
389808.5701149974,68338.95293081885,82.07288959031949
382635.0545152466,72643.43186072746,
388203.5300627087,65840.0913637891,
392183.6997787661,57598.75657520694,
388727.7234612386,60864.710933116614,
387680.86734735663,72199.86789519219,114.10247967588369
386539.3198351887,72505.99742409766,
382068.3093857699,71944.09098576712,
390561.51216847135,59904.52469115393,
383736.1525989553,70831.76373091892,
389065.9173440806,63635.31055178208,
387629.5548866943,68235.18391927247,128.0
390036.60750127747,64880.88564680351,
384466.1874252285,71685.7246175627,72.2685944204634
388624.7922831441,64360.98836954132,
382758.17328511993,71292.46108631427,
381314.206705924,74816.67160467476,
389801.1268583885,71432.9701206931,
389052.3712804325,71213.81177334294,
385577.0121960458,69556.16054094442,
390899.43605845753,62675.650163675185,
384045.6696167237,73163.06838818603,
382444.16785389924,73440.96709831302,
390392.3740234114,65625.97288228314,
391025.165368209,64101.654110179916,
388971.2413868119,65423.81506401984,
